Month;Year;Customer_Age;Age_Group;Age_Group_NUMBER;Customer_Gender;Country;Product_Category;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue
November;2018;19;Youth (<25);1;F;United Kingdom;Accessories;24;1.00;4.00;72.00;24.00;96.00
November;2018;32;Young Adults (25-34);1;M;United States;Accessories;24;1.00;4.00;72.00;24.00;96.00
November;2018;37;Adults (35-64);1;F;canada;Clothing;24;38.00;50.00;288.00;912.00;1200.00
November;2018;37;Adults (35-64);1;M;United States;Clothing;24;38.00;50.00;288.00;912.00;1200.00
November;2018;39;Adults (35-64);1;M;Germany;Accessories;24;1.00;4.00;72.00;24.00;96.00
November;2018;60;Adults (35-64);1;M;Australia;Accessories;24;1.00;4.00;72.00;24.00;96.00
November;2018;20;Youth (<25);1;M;canada;Accessories;23;1.00;2.00;23.00;23.00;46.00
November;2018;21;Youth (<25);1;M;United States;Accessories;23;13.00;35.00;506.00;299.00;805.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;23;13.00;35.00;506.00;299.00;805.00
November;2018;21;Youth (<25);1;F;canada;Accessories;22;1.00;2.00;22.00;22.00;44.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Accessories;22;2.00;5.00;66.00;44.00;110.00
November;2018;60;Adults (35-64);1;M;United Kingdom;Accessories;22;11.00;29.00;396.00;242.00;638.00
November;2018;60;Adults (35-64);1;M;Australia;Accessories;22;1.00;4.00;66.00;22.00;88.00
November;2018;31;Young Adults (25-34);1;F;canada;Clothing;21;7.00;9.00;42.00;147.00;189.00
November;2018;37;Adults (35-64);1;F;canada;Accessories;21;1.00;4.00;63.00;21.00;84.00
November;2018;48;Adults (35-64);1;M;France;Clothing;21;7.00;9.00;42.00;147.00;189.00
November;2018;20;Youth (<25);1;F;canada;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;22;Youth (<25);1;M;canada;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;37;Adults (35-64);1;F;United States;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;41;Adults (35-64);1;F;Australia;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;20;1.00;2.00;20.00;20.00;40.00
November;2018;21;Youth (<25);1;M;United States;Accessories;19;1.00;2.00;19.00;19.00;38.00
November;2018;24;Youth (<25);1;F;United Kingdom;Clothing;19;7.00;9.00;38.00;133.00;171.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Accessories;19;13.00;35.00;418.00;247.00;665.00
November;2018;37;Adults (35-64);1;F;United States;Accessories;19;2.00;5.00;57.00;38.00;95.00
November;2018;39;Adults (35-64);1;M;France;Clothing;19;24.00;64.00;760.00;456.00;1216.00
November;2018;21;Youth (<25);1;F;United States;Clothing;18;7.00;9.00;36.00;126.00;162.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;18;2.00;5.00;54.00;36.00;90.00
November;2018;37;Adults (35-64);1;F;canada;Accessories;18;13.00;35.00;396.00;234.00;630.00
November;2018;40;Adults (35-64);1;M;Germany;Clothing;18;7.00;9.00;36.00;126.00;162.00
November;2018;43;Adults (35-64);1;M;canada;Accessories;18;13.00;35.00;396.00;234.00;630.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;18;13.00;35.00;396.00;234.00;630.00
November;2018;29;Young Adults (25-34);1;F;United States;Accessories;17;8.00;21.00;221.00;136.00;357.00
November;2018;32;Young Adults (25-34);1;F;canada;Accessories;17;13.00;35.00;374.00;221.00;595.00
November;2018;37;Adults (35-64);1;M;United States;Clothing;17;7.00;9.00;34.00;119.00;153.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;17;13.00;35.00;374.00;221.00;595.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;17;4.00;10.00;102.00;68.00;170.00
November;2018;49;Adults (35-64);1;F;Australia;Accessories;17;1.00;2.00;17.00;17.00;34.00
November;2018;29;Young Adults (25-34);1;F;United States;Accessories;16;13.00;35.00;352.00;208.00;560.00
November;2018;35;Adults (35-64);1;M;Germany;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;49;Adults (35-64);1;F;United States;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;17;Youth (<25);1;F;Australia;Accessories;15;13.00;35.00;330.00;195.00;525.00
November;2018;21;Youth (<25);1;F;canada;Accessories;15;3.00;8.00;75.00;45.00;120.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;15;1.00;4.00;45.00;15.00;60.00
November;2018;23;Youth (<25);1;M;France;Accessories;14;1.00;4.00;42.00;14.00;56.00
November;2018;24;Youth (<25);1;F;United Kingdom;Accessories;14;2.00;5.00;42.00;28.00;70.00
November;2018;25;Young Adults (25-34);1;F;Germany;Accessories;14;9.00;25.00;224.00;126.00;350.00
November;2018;37;Adults (35-64);1;F;United States;Accessories;14;2.00;5.00;42.00;28.00;70.00
November;2018;39;Adults (35-64);1;M;France;Accessories;14;2.00;5.00;42.00;28.00;70.00
November;2018;27;Young Adults (25-34);1;F;France;Clothing;13;38.00;50.00;156.00;494.00;650.00
November;2018;32;Young Adults (25-34);1;M;United States;Accessories;13;1.00;4.00;39.00;13.00;52.00
November;2018;33;Young Adults (25-34);1;F;Australia;Accessories;13;1.00;4.00;39.00;13.00;52.00
November;2018;39;Adults (35-64);1;F;United States;Accessories;13;13.00;35.00;286.00;169.00;455.00
November;2018;21;Youth (<25);1;F;United States;Clothing;12;26.00;70.00;528.00;312.00;840.00
November;2018;27;Young Adults (25-34);1;F;France;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;28;Young Adults (25-34);1;M;France;Accessories;12;9.00;25.00;192.00;108.00;300.00
November;2018;37;Adults (35-64);1;M;United States;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;43;Adults (35-64);1;M;canada;Accessories;12;3.00;9.00;72.00;36.00;108.00
November;2018;44;Adults (35-64);1;M;Australia;Clothing;12;24.00;64.00;480.00;288.00;768.00
November;2018;20;Youth (<25);1;M;canada;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;21;Youth (<25);1;M;United States;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;28;Young Adults (25-34);1;M;France;Accessories;11;9.00;25.00;176.00;99.00;275.00
November;2018;28;Young Adults (25-34);1;M;United States;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;34;Young Adults (25-34);1;F;United States;Clothing;11;38.00;50.00;132.00;418.00;550.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;11;4.00;10.00;66.00;44.00;110.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;11;2.00;5.00;33.00;22.00;55.00
November;2018;60;Adults (35-64);1;M;Australia;Accessories;11;13.00;35.00;242.00;143.00;385.00
November;2018;19;Youth (<25);1;F;United Kingdom;Accessories;10;1.00;4.00;30.00;10.00;40.00
November;2018;29;Young Adults (25-34);1;F;United States;Accessories;10;8.00;21.00;130.00;80.00;210.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;10;8.00;22.00;140.00;80.00;220.00
November;2018;43;Adults (35-64);1;F;canada;Accessories;10;3.00;9.00;60.00;30.00;90.00
November;2018;43;Adults (35-64);1;F;France;Accessories;10;13.00;35.00;220.00;130.00;350.00
November;2018;22;Youth (<25);1;M;United States;Accessories;9;1.00;2.00;9.00;9.00;18.00
November;2018;25;Young Adults (25-34);1;F;Germany;Accessories;9;9.00;25.00;144.00;81.00;225.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Clothing;9;42.00;54.00;108.00;378.00;486.00
November;2018;42;Adults (35-64);1;F;Germany;Clothing;9;7.00;9.00;18.00;63.00;81.00
November;2018;43;Adults (35-64);1;F;France;Accessories;9;2.00;5.00;27.00;18.00;45.00
November;2018;28;Young Adults (25-34);1;M;United Kingdom;Accessories;8;2.00;5.00;24.00;16.00;40.00
November;2018;33;Young Adults (25-34);1;F;Australia;Accessories;8;59.00;159.00;800.00;472.00;1272.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;8;1.00;4.00;24.00;8.00;32.00
November;2018;33;Young Adults (25-34);1;F;Australia;Accessories;7;1.00;4.00;21.00;7.00;28.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Clothing;7;7.00;9.00;14.00;49.00;63.00
November;2018;37;Adults (35-64);1;F;canada;Accessories;7;8.00;22.00;98.00;56.00;154.00
November;2018;46;Adults (35-64);1;M;canada;Accessories;7;8.00;22.00;98.00;56.00;154.00
November;2018;22;Youth (<25);1;M;canada;Accessories;5;13.00;35.00;110.00;65.00;175.00
November;2018;29;Young Adults (25-34);1;F;Australia;Accessories;5;9.00;25.00;80.00;45.00;125.00
November;2018;39;Adults (35-64);1;M;Germany;Accessories;5;13.00;35.00;110.00;65.00;175.00
November;2018;40;Adults (35-64);1;M;canada;Clothing;5;9.00;24.00;75.00;45.00;120.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;5;2.00;5.00;15.00;10.00;25.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;5;2.00;5.00;15.00;10.00;25.00
November;2018;20;Youth (<25);1;M;canada;Accessories;4;1.00;2.00;4.00;4.00;8.00
November;2018;21;Youth (<25);1;F;United States;Clothing;4;42.00;54.00;48.00;168.00;216.00
November;2018;29;Young Adults (25-34);1;F;Australia;Accessories;4;9.00;25.00;64.00;36.00;100.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;4;2.00;5.00;12.00;8.00;20.00
November;2018;33;Young Adults (25-34);1;F;Australia;Accessories;4;1.00;4.00;12.00;4.00;16.00
November;2018;41;Adults (35-64);1;F;United States;Accessories;4;13.00;35.00;88.00;52.00;140.00
November;2018;44;Adults (35-64);1;M;Australia;Accessories;4;8.00;22.00;56.00;32.00;88.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Accessories;3;2.00;5.00;9.00;6.00;15.00
November;2018;19;Youth (<25);1;F;canada;Accessories;2;2.00;5.00;6.00;4.00;10.00
November;2018;21;Youth (<25);1;F;canada;Accessories;2;1.00;2.00;2.00;2.00;4.00
November;2018;26;Young Adults (25-34);1;M;Australia;Clothing;2;42.00;54.00;24.00;84.00;108.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;2;2.00;5.00;6.00;4.00;10.00
November;2018;35;Adults (35-64);1;M;Germany;Accessories;2;59.00;159.00;200.00;118.00;318.00
November;2018;19;Youth (<25);1;F;canada;Accessories;1;8.00;22.00;14.00;8.00;22.00
November;2018;19;Youth (<25);1;F;canada;Bikes;1;308.00;565.00;257.00;308.00;565.00
November;2018;24;Youth (<25);1;F;United Kingdom;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;25;Young Adults (25-34);1;F;Germany;Bikes;1;461.00;742.00;281.00;461.00;742.00
November;2018;27;Young Adults (25-34);1;F;France;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;28;Young Adults (25-34);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;28;Young Adults (25-34);1;M;United Kingdom;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;29;Young Adults (25-34);1;F;Australia;Accessories;1;13.00;35.00;22.00;13.00;35.00
November;2018;29;Young Adults (25-34);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;31;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;32;Young Adults (25-34);1;M;canada;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;34;Young Adults (25-34);1;M;United States;Bikes;1;295.00;540.00;245.00;295.00;540.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
November;2018;34;Young Adults (25-34);1;M;Australia;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;34;Young Adults (25-34);1;F;United Kingdom;Bikes;1;461.00;742.00;281.00;461.00;742.00
November;2018;35;Adults (35-64);1;F;France;Accessories;1;21.00;55.00;34.00;21.00;55.00
November;2018;35;Adults (35-64);1;F;France;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
November;2018;37;Adults (35-64);1;M;United States;Bikes;1;420.00;769.00;349.00;420.00;769.00
November;2018;39;Adults (35-64);1;F;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;40;Adults (35-64);1;M;Germany;Bikes;1;308.00;565.00;257.00;308.00;565.00
November;2018;41;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
November;2018;41;Adults (35-64);1;F;United States;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;42;Adults (35-64);1;F;Germany;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
November;2018;43;Adults (35-64);1;F;France;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;43;Adults (35-64);1;F;France;Accessories;1;2.00;5.00;3.00;2.00;5.00
November;2018;43;Adults (35-64);1;M;canada;Bikes;1;461.00;742.00;281.00;461.00;742.00
November;2018;44;Adults (35-64);1;F;United States;Bikes;1;344.00;540.00;196.00;344.00;540.00
November;2018;44;Adults (35-64);1;F;United States;Accessories;1;2.00;5.00;3.00;2.00;5.00
November;2018;53;Adults (35-64);1;F;canada;Accessories;1;2.00;5.00;3.00;2.00;5.00
November;2018;21;Youth (<25);1;M;United States;Accessories;30;1.00;4.00;90.00;30.00;120.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;30;1.00;2.00;30.00;30.00;60.00
November;2018;39;Adults (35-64);1;M;Australia;Clothing;30;7.00;9.00;60.00;210.00;270.00
November;2018;59;Adults (35-64);1;F;United States;Accessories;30;13.00;35.00;660.00;390.00;1050.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;29;2.00;5.00;87.00;58.00;145.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;29;13.00;35.00;638.00;377.00;1015.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;28;21.00;55.00;952.00;588.00;1540.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;28;2.00;5.00;84.00;56.00;140.00
November;2018;23;Youth (<25);1;F;United States;Accessories;27;1.00;4.00;81.00;27.00;108.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;27;1.00;2.00;27.00;27.00;54.00
November;2018;33;Young Adults (25-34);1;F;United States;Accessories;27;13.00;35.00;594.00;351.00;945.00
November;2018;38;Adults (35-64);1;M;United Kingdom;Accessories;27;2.00;5.00;81.00;54.00;135.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;27;1.00;2.00;27.00;27.00;54.00
November;2018;26;Young Adults (25-34);1;M;Australia;Accessories;26;2.00;5.00;78.00;52.00;130.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;26;2.00;5.00;78.00;52.00;130.00
November;2018;32;Young Adults (25-34);1;M;France;Accessories;26;1.00;2.00;26.00;26.00;52.00
November;2018;35;Adults (35-64);1;M;United States;Accessories;26;13.00;35.00;572.00;338.00;910.00
November;2018;38;Adults (35-64);1;M;United Kingdom;Accessories;26;3.00;8.00;130.00;78.00;208.00
November;2018;38;Adults (35-64);1;M;Australia;Clothing;26;26.00;70.00;1144.00;676.00;1820.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;26;4.00;10.00;156.00;104.00;260.00
November;2018;45;Adults (35-64);1;F;United States;Clothing;26;7.00;9.00;52.00;182.00;234.00
November;2018;32;Young Adults (25-34);1;M;France;Accessories;25;1.00;2.00;25.00;25.00;50.00
November;2018;35;Adults (35-64);1;M;United States;Accessories;25;13.00;35.00;550.00;325.00;875.00
November;2018;29;Young Adults (25-34);1;F;Australia;Accessories;24;13.00;35.00;528.00;312.00;840.00
November;2018;38;Adults (35-64);1;F;Germany;Accessories;24;13.00;35.00;528.00;312.00;840.00
November;2018;62;Adults (35-64);1;F;canada;Clothing;23;38.00;50.00;276.00;874.00;1150.00
November;2018;62;Adults (35-64);1;F;canada;Clothing;23;3.00;9.00;138.00;69.00;207.00
November;2018;34;Young Adults (25-34);1;M;France;Accessories;22;1.00;2.00;22.00;22.00;44.00
November;2018;35;Adults (35-64);1;M;United States;Accessories;22;13.00;35.00;484.00;286.00;770.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;21;13.00;35.00;462.00;273.00;735.00
November;2018;29;Young Adults (25-34);1;M;Australia;Clothing;21;38.00;50.00;252.00;798.00;1050.00
November;2018;32;Young Adults (25-34);1;M;United States;Accessories;21;13.00;35.00;462.00;273.00;735.00
November;2018;42;Adults (35-64);1;F;canada;Accessories;21;2.00;5.00;63.00;42.00;105.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;20;3.00;9.00;120.00;60.00;180.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;20;2.00;5.00;60.00;40.00;100.00
November;2018;32;Young Adults (25-34);1;M;canada;Accessories;20;1.00;2.00;20.00;20.00;40.00
November;2018;36;Adults (35-64);1;M;canada;Accessories;20;1.00;4.00;60.00;20.00;80.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;20;13.00;35.00;440.00;260.00;700.00
November;2018;29;Young Adults (25-34);1;F;Australia;Accessories;19;21.00;55.00;646.00;399.00;1045.00
November;2018;34;Young Adults (25-34);1;M;France;Accessories;19;1.00;2.00;19.00;19.00;38.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;19;1.00;2.00;19.00;19.00;38.00
November;2018;43;Adults (35-64);1;F;United States;Accessories;19;1.00;2.00;19.00;19.00;38.00
November;2018;45;Adults (35-64);1;F;United States;Accessories;19;1.00;2.00;19.00;19.00;38.00
November;2018;21;Youth (<25);1;F;United States;Accessories;18;8.00;22.00;252.00;144.00;396.00
November;2018;42;Adults (35-64);1;F;canada;Accessories;18;2.00;5.00;54.00;36.00;90.00
November;2018;43;Adults (35-64);1;F;United States;Accessories;18;1.00;2.00;18.00;18.00;36.00
November;2018;59;Adults (35-64);1;M;Australia;Accessories;18;8.00;22.00;252.00;144.00;396.00
November;2018;62;Adults (35-64);1;F;canada;Clothing;18;26.00;70.00;792.00;468.00;1260.00
November;2018;21;Youth (<25);1;M;United States;Clothing;17;42.00;54.00;204.00;714.00;918.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;17;13.00;35.00;374.00;221.00;595.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;17;1.00;2.00;17.00;17.00;34.00
November;2018;35;Adults (35-64);1;M;France;Accessories;17;1.00;4.00;51.00;17.00;68.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;17;1.00;2.00;17.00;17.00;34.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;17;1.00;2.00;17.00;17.00;34.00
November;2018;42;Adults (35-64);1;F;canada;Accessories;17;13.00;35.00;374.00;221.00;595.00
November;2018;52;Adults (35-64);1;F;United Kingdom;Accessories;17;9.00;25.00;272.00;153.00;425.00
November;2018;21;Youth (<25);1;M;United States;Accessories;16;2.00;5.00;48.00;32.00;80.00
November;2018;21;Youth (<25);1;M;United States;Accessories;16;1.00;4.00;48.00;16.00;64.00
November;2018;24;Youth (<25);1;M;United States;Accessories;16;13.00;35.00;352.00;208.00;560.00
November;2018;49;Adults (35-64);1;F;Germany;Accessories;16;8.00;22.00;224.00;128.00;352.00
November;2018;26;Young Adults (25-34);1;F;United States;Accessories;15;2.00;5.00;45.00;30.00;75.00
November;2018;28;Young Adults (25-34);1;F;Australia;Accessories;15;1.00;2.00;15.00;15.00;30.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;15;9.00;25.00;240.00;135.00;375.00
November;2018;34;Young Adults (25-34);1;M;France;Clothing;15;9.00;24.00;225.00;135.00;360.00
November;2018;36;Adults (35-64);1;M;canada;Accessories;15;1.00;4.00;45.00;15.00;60.00
November;2018;39;Adults (35-64);1;M;Australia;Accessories;15;4.00;10.00;90.00;60.00;150.00
November;2018;40;Adults (35-64);1;F;United Kingdom;Accessories;15;2.00;5.00;45.00;30.00;75.00
November;2018;47;Adults (35-64);1;F;United Kingdom;Accessories;15;11.00;29.00;270.00;165.00;435.00
November;2018;51;Adults (35-64);1;M;United States;Accessories;15;1.00;2.00;15.00;15.00;30.00
November;2018;24;Youth (<25);1;M;United States;Accessories;14;13.00;35.00;308.00;182.00;490.00
November;2018;34;Young Adults (25-34);1;F;United States;Clothing;14;26.00;70.00;616.00;364.00;980.00
November;2018;35;Adults (35-64);1;M;Germany;Accessories;14;8.00;21.00;182.00;112.00;294.00
November;2018;36;Adults (35-64);1;M;canada;Accessories;14;13.00;35.00;308.00;182.00;490.00
November;2018;39;Adults (35-64);1;F;United Kingdom;Accessories;14;13.00;35.00;308.00;182.00;490.00
November;2018;34;Young Adults (25-34);1;M;United States;Accessories;13;8.00;22.00;182.00;104.00;286.00
November;2018;38;Adults (35-64);1;F;United States;Accessories;13;3.00;8.00;65.00;39.00;104.00
November;2018;59;Adults (35-64);1;M;Australia;Accessories;13;13.00;35.00;286.00;169.00;455.00
November;2018;21;Youth (<25);1;F;United States;Clothing;12;7.00;9.00;24.00;84.00;108.00
November;2018;24;Youth (<25);1;M;United States;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;33;Young Adults (25-34);1;M;United States;Accessories;12;9.00;25.00;192.00;108.00;300.00
November;2018;35;Adults (35-64);1;M;Germany;Accessories;12;2.00;5.00;36.00;24.00;60.00
November;2018;47;Adults (35-64);1;F;United Kingdom;Accessories;12;13.00;35.00;264.00;156.00;420.00
November;2018;28;Young Adults (25-34);1;F;Australia;Accessories;11;1.00;2.00;11.00;11.00;22.00
November;2018;35;Adults (35-64);1;M;France;Accessories;11;1.00;4.00;33.00;11.00;44.00
November;2018;38;Adults (35-64);1;F;United States;Accessories;11;4.00;10.00;66.00;44.00;110.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;11;4.00;10.00;66.00;44.00;110.00
November;2018;21;Youth (<25);1;M;United States;Clothing;10;9.00;24.00;150.00;90.00;240.00
November;2018;21;Youth (<25);1;M;United States;Accessories;10;1.00;4.00;30.00;10.00;40.00
November;2018;28;Young Adults (25-34);1;F;Australia;Accessories;10;45.00;120.00;750.00;450.00;1200.00
November;2018;28;Young Adults (25-34);1;F;Australia;Accessories;10;1.00;2.00;10.00;10.00;20.00
November;2018;34;Young Adults (25-34);1;M;United States;Accessories;10;13.00;35.00;220.00;130.00;350.00
November;2018;21;Youth (<25);1;M;United States;Accessories;9;13.00;35.00;198.00;117.00;315.00
November;2018;21;Youth (<25);1;M;United States;Accessories;9;2.00;5.00;27.00;18.00;45.00
November;2018;32;Young Adults (25-34);1;F;Australia;Accessories;9;8.00;22.00;126.00;72.00;198.00
November;2018;36;Adults (35-64);1;F;United States;Accessories;9;2.00;5.00;27.00;18.00;45.00
November;2018;52;Adults (35-64);1;F;United Kingdom;Clothing;9;42.00;54.00;108.00;378.00;486.00
November;2018;40;Adults (35-64);1;M;Germany;Accessories;8;8.00;22.00;112.00;64.00;176.00
November;2018;41;Adults (35-64);1;M;United States;Accessories;8;4.00;10.00;48.00;32.00;80.00
November;2018;43;Adults (35-64);1;M;Australia;Accessories;8;3.00;9.00;48.00;24.00;72.00
November;2018;47;Adults (35-64);1;F;United Kingdom;Accessories;8;11.00;29.00;144.00;88.00;232.00
November;2018;49;Adults (35-64);1;F;Germany;Accessories;8;13.00;35.00;176.00;104.00;280.00
November;2018;21;Youth (<25);1;M;United States;Accessories;7;59.00;159.00;700.00;413.00;1113.00
November;2018;21;Youth (<25);1;M;United States;Accessories;7;2.00;5.00;21.00;14.00;35.00
November;2018;24;Youth (<25);1;M;United States;Accessories;7;13.00;35.00;154.00;91.00;245.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;7;21.00;55.00;238.00;147.00;385.00
November;2018;32;Young Adults (25-34);1;M;United States;Accessories;7;4.00;10.00;42.00;28.00;70.00
November;2018;33;Young Adults (25-34);1;M;United States;Clothing;7;9.00;24.00;105.00;63.00;168.00
November;2018;40;Adults (35-64);1;M;Germany;Clothing;7;7.00;9.00;14.00;49.00;63.00
November;2018;26;Young Adults (25-34);1;F;United States;Accessories;6;2.00;5.00;18.00;12.00;30.00
November;2018;32;Young Adults (25-34);1;M;France;Clothing;6;7.00;9.00;12.00;42.00;54.00
November;2018;40;Adults (35-64);1;F;United Kingdom;Accessories;6;2.00;5.00;18.00;12.00;30.00
November;2018;51;Adults (35-64);1;M;United States;Accessories;6;1.00;2.00;6.00;6.00;12.00
November;2018;40;Adults (35-64);1;F;United Kingdom;Accessories;5;2.00;5.00;15.00;10.00;25.00
November;2018;23;Youth (<25);1;F;United States;Accessories;4;1.00;4.00;12.00;4.00;16.00
November;2018;31;Young Adults (25-34);1;F;canada;Clothing;4;7.00;9.00;8.00;28.00;36.00
November;2018;32;Young Adults (25-34);1;M;France;Accessories;4;13.00;35.00;88.00;52.00;140.00
November;2018;39;Adults (35-64);1;M;Australia;Accessories;4;4.00;10.00;24.00;16.00;40.00
November;2018;52;Adults (35-64);1;F;United Kingdom;Accessories;4;9.00;25.00;64.00;36.00;100.00
November;2018;24;Youth (<25);1;M;United States;Clothing;3;9.00;24.00;45.00;27.00;72.00
November;2018;29;Young Adults (25-34);1;M;Australia;Accessories;3;9.00;25.00;48.00;27.00;75.00
November;2018;35;Adults (35-64);1;M;Germany;Clothing;3;9.00;24.00;45.00;27.00;72.00
November;2018;35;Adults (35-64);1;M;Germany;Accessories;3;13.00;35.00;66.00;39.00;105.00
November;2018;38;Adults (35-64);1;F;United States;Accessories;3;4.00;10.00;18.00;12.00;30.00
November;2018;38;Adults (35-64);1;M;Australia;Clothing;3;3.00;9.00;18.00;9.00;27.00
November;2018;49;Adults (35-64);1;F;Germany;Accessories;3;2.00;5.00;9.00;6.00;15.00
November;2018;52;Adults (35-64);1;F;United Kingdom;Clothing;3;9.00;24.00;45.00;27.00;72.00
November;2018;59;Adults (35-64);1;F;United States;Accessories;3;13.00;35.00;66.00;39.00;105.00
November;2018;19;Youth (<25);1;M;United States;Accessories;2;45.00;120.00;150.00;90.00;240.00
November;2018;24;Youth (<25);1;M;United States;Accessories;2;2.00;5.00;6.00;4.00;10.00
November;2018;27;Young Adults (25-34);1;F;Australia;Accessories;2;3.00;9.00;12.00;6.00;18.00
November;2018;31;Young Adults (25-34);1;F;canada;Accessories;2;2.00;5.00;6.00;4.00;10.00
November;2018;52;Adults (35-64);1;F;United Kingdom;Accessories;2;13.00;35.00;44.00;26.00;70.00
November;2018;19;Youth (<25);1;M;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
November;2018;23;Youth (<25);1;F;United States;Clothing;1;3.00;9.00;6.00;3.00;9.00
November;2018;26;Young Adults (25-34);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
November;2018;27;Young Adults (25-34);1;F;Australia;Bikes;1;1912.00;3400.00;1488.00;1912.00;3400.00
November;2018;28;Young Adults (25-34);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
November;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;1912.00;3400.00;1488.00;1912.00;3400.00
November;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;29;Young Adults (25-34);1;M;Australia;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
November;2018;29;Young Adults (25-34);1;F;canada;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
November;2018;29;Young Adults (25-34);1;M;Australia;Clothing;1;3.00;9.00;6.00;3.00;9.00
